time,ax,ay,az,aT
2.7560,0.0055,-0.0081,-0.2202,0.220
2.7620,-0.0411,-0.0004,-0.2852,0.288
2.7660,-0.0260,0.0250,-0.2964,0.299
2.7720,0.0174,0.0084,-0.2575,0.258
2.7770,0.0530,-0.0072,-0.2796,0.285
2.7810,0.0511,-0.0098,-0.2672,0.272
2.7950,0.0117,0.0186,-0.2202,0.221
2.7960,0.0020,-0.0048,-0.2033,0.203
2.7990,-0.0247,-0.0333,-0.1421,0.148
2.8280,-0.0052,-0.0120,-0.1146,0.115
2.8290,0.0054,-0.0271,-0.1100,0.113
2.8290,0.0430,-0.0094,-0.0600,0.074
2.8300,0.0333,-0.0140,-0.0256,0.044
2.8300,0.0400,-0.0268,-0.0380,0.061
2.8310,0.0141,-0.0118,-0.0313,0.036
2.8310,-0.0366,-0.0086,-0.0042,0.038
2.8390,-0.0285,-0.0221,0.0061,0.037
2.8430,-0.0009,-0.0009,0.0451,0.045
2.8480,-0.0040,-0.0038,0.0507,0.051
2.8520,-0.0271,-0.0177,0.0945,0.100
2.8580,-0.0166,-0.0187,0.0988,0.102
2.8620,-0.0289,-0.0021,0.1128,0.116
2.8680,-0.0364,-0.0063,0.1339,0.139
2.8730,-0.0405,0.0142,0.0940,0.103
2.8770,-0.0074,-0.0219,0.1379,0.140
2.8820,-0.0195,-0.0106,0.1258,0.128
2.8890,-0.0206,0.0133,0.1282,0.130
2.8930,-0.0345,-0.0228,0.1199,0.127
2.8980,-0.0205,-0.0093,0.1069,0.109
2.9060,-0.0274,0.0109,0.0894,0.094
2.9070,-0.0374,0.0018,0.0698,0.079
2.9130,-0.0220,-0.0100,0.1263,0.129
2.9190,-0.0279,0.0288,0.1076,0.115
2.9240,-0.0147,0.0182,0.0725,0.076
2.9290,-0.0254,-0.0344,0.0887,0.098
2.9340,-0.0241,0.0188,0.0680,0.075
2.9500,-0.0002,0.0237,0.0511,0.056
2.9520,-0.0251,0.0282,0.0283,0.047
2.9530,0.0075,0.0538,0.0249,0.060
2.9960,-0.0310,0.0340,0.0345,0.058
2.9980,0.0106,0.0130,-0.0259,0.031
2.9990,0.0106,0.0482,-0.0206,0.053
2.9990,0.0154,0.0691,-0.0532,0.089
3.0000,0.0212,0.0413,-0.1272,0.135
3.0000,0.0041,0.0117,-0.1127,0.113
3.0010,-0.0418,0.0503,-0.1400,0.155
3.0010,-0.0153,0.0417,-0.1908,0.196
3.0020,-0.0311,0.0373,-0.1974,0.203
3.0030,-0.0234,0.0465,-0.2004,0.207
3.0030,-0.0100,0.0468,-0.2141,0.219
3.0100,-0.0076,0.0453,-0.1779,0.184
3.0130,-0.0243,0.0209,-0.1504,0.154
3.0240,-0.0518,0.0248,-0.1255,0.138
3.0240,-0.0615,0.0079,-0.1140,0.130
3.0290,-0.0228,-0.0012,-0.0895,0.092
3.0340,-0.0573,0.0246,-0.0819,0.103
3.0400,-0.0386,0.0210,-0.0626,0.077
3.0440,-0.0277,-0.0310,-0.0008,0.042
3.0500,-0.0290,-0.0207,-0.0012,0.036
3.0550,-0.0270,-0.0045,0.0327,0.043
3.0590,-0.0404,-0.0192,0.0652,0.079
3.0640,-0.0523,-0.0126,0.0832,0.099
3.0690,-0.0376,-0.0039,0.1083,0.115
3.0780,-0.0132,-0.0147,0.1058,0.108
3.0800,-0.0254,-0.0019,0.1462,0.148
3.1100,-0.0087,-0.0088,0.1638,0.164
3.1110,0.0022,-0.0137,0.1717,0.172
3.1110,0.0179,-0.0443,0.1654,0.172
3.1120,-0.0152,-0.0136,0.1615,0.163
3.1120,0.0079,-0.0171,0.1423,0.144
3.1130,0.0062,-0.0307,0.1174,0.121
3.1150,0.0131,-0.0317,0.1224,0.127
3.1230,-0.0013,-0.0143,0.0941,0.095
3.1250,0.0691,-0.0152,0.0602,0.093
3.1300,0.0681,-0.0331,0.0611,0.097
3.1350,0.0554,-0.0488,-0.0140,0.075
3.1400,0.0514,-0.0383,-0.0077,0.065
3.1450,0.0322,-0.0292,-0.0299,0.053
3.1500,0.0477,-0.0558,-0.0768,0.106
3.1570,0.0155,-0.0286,-0.0617,0.070
3.1610,0.0630,-0.0418,-0.1001,0.125
3.1660,0.0884,-0.0392,-0.0907,0.133
3.1710,0.0942,-0.0327,-0.0839,0.130
3.1750,0.0746,-0.0449,-0.1294,0.156
3.1800,0.0728,-0.0434,-0.0903,0.124
3.1850,0.0791,-0.0296,-0.1203,0.147
3.1910,0.0545,-0.0274,-0.1015,0.118
3.1960,0.0573,-0.0413,-0.0960,0.119
3.2020,0.0601,-0.0487,-0.1071,0.132
3.2130,0.0628,-0.0367,-0.0896,0.115
3.2140,0.0524,-0.0340,-0.0368,0.072
3.2180,0.0573,-0.0167,-0.0402,0.072
3.2480,-0.0059,-0.0159,-0.0780,0.080
3.2490,-0.0095,-0.0129,-0.0016,0.016
3.2500,0.0165,0.0056,-0.0077,0.019
3.2500,0.0328,0.0086,0.0254,0.042
3.2510,0.0110,0.0115,0.0511,0.054
3.2510,0.0061,-0.0167,0.0624,0.065
3.2520,-0.0092,-0.0306,0.0688,0.076
3.2610,-0.0218,-0.0031,0.0848,0.088
3.2620,0.0002,0.0394,0.0768,0.086
3.2670,-0.0241,0.0266,0.0654,0.075
3.2730,-0.0517,0.0278,0.0850,0.103
3.2770,-0.0528,0.0275,0.1151,0.130
3.2820,-0.0395,0.0328,0.1189,0.130
3.2900,-0.0024,0.0447,0.0931,0.103
3.2920,0.0249,0.0409,0.0544,0.072
3.2970,0.0104,0.0403,0.0314,0.052
3.3020,-0.0407,0.0610,0.0182,0.076
3.3080,-0.0685,0.0421,-0.0139,0.082
3.3120,-0.0553,0.0530,-0.0267,0.081
3.3170,-0.0266,0.0733,-0.0370,0.086
3.3230,-0.0263,0.0649,-0.0306,0.076
3.3280,0.0016,0.0044,-0.0325,0.033
3.3330,0.0152,-0.0009,-0.0486,0.051
3.3480,-0.0129,0.0202,-0.0325,0.040
3.3500,-0.0113,-0.0181,-0.0321,0.038
3.3510,0.0292,-0.0272,-0.0601,0.072
3.3560,0.0418,-0.0159,-0.0334,0.056
3.3800,0.0053,-0.0057,-0.0663,0.067
3.3810,-0.0087,0.0154,-0.0918,0.093
3.3820,0.0200,-0.0156,-0.0744,0.079
3.3820,0.0352,-0.0389,-0.0821,0.097
3.3820,0.0123,-0.0534,-0.0838,0.100
3.3830,0.0225,-0.0903,-0.0630,0.112
3.3920,0.0097,-0.0463,-0.0341,0.058
3.3940,0.0263,-0.0360,0.0302,0.054
3.3990,0.0558,-0.0309,0.1141,0.131
3.4030,0.0971,-0.0131,0.1333,0.165
3.4090,0.1445,-0.0302,0.1452,0.207
3.4130,0.0795,-0.0200,0.0883,0.120
3.4180,0.0301,-0.0170,0.0319,0.047
3.4240,0.0447,0.0168,-0.0442,0.065
3.4280,-0.0057,0.0068,-0.0935,0.094
3.4330,-0.0616,-0.0160,-0.1234,0.139
3.4400,-0.0975,-0.0668,-0.1127,0.163
3.4430,-0.0708,-0.0551,-0.0975,0.132
3.4490,0.0674,0.0053,-0.0931,0.115
3.4540,0.0822,-0.0142,-0.0913,0.124
3.4590,0.0128,-0.0036,-0.0623,0.064
3.4640,0.0112,-0.0272,-0.0490,0.057
3.4690,0.0405,-0.0316,-0.0691,0.086
3.4830,0.0327,-0.0014,-0.0534,0.063
3.4860,0.0319,0.0003,0.0061,0.032
3.4900,0.0345,0.0579,0.0295,0.074
3.4910,0.0369,0.0248,-0.0376,0.058
3.5270,0.0154,0.0360,0.0122,0.041
3.5280,-0.0177,-0.0158,0.0331,0.041
3.5290,-0.0042,-0.0898,0.0289,0.094
3.5290,0.0761,-0.0340,0.0045,0.083
3.5300,0.1550,-0.0085,0.0527,0.164
3.5300,0.1304,-0.0013,0.0791,0.152
3.5420,0.0819,0.0399,0.0446,0.101
3.5430,0.0424,0.0319,0.0652,0.084
3.5430,0.0658,0.0368,0.0702,0.103
3.5440,0.0584,-0.0190,0.0788,0.100
3.5440,0.0836,-0.0280,0.0377,0.096
3.5510,0.0415,-0.0263,0.0552,0.074
3.5570,0.0059,0.0085,0.0192,0.022
3.5600,-0.0092,0.0003,0.0192,0.021
3.5650,-0.0548,0.0134,0.0170,0.059
3.5700,-0.0676,0.0156,0.0007,0.069
3.5760,-0.0810,0.0308,-0.0130,0.088
3.5800,-0.0617,-0.0028,0.0045,0.062
3.5850,0.0018,0.0017,0.0457,0.046
3.5910,0.0470,0.0190,0.0879,0.101
3.5950,0.0268,0.0059,0.1499,0.152
3.6000,-0.0560,0.0528,0.1889,0.204
3.6130,-0.1171,0.0615,0.2666,0.298
3.6140,-0.2013,0.0737,0.3104,0.377
3.6160,-0.1974,0.1284,0.3987,0.463
3.6220,-0.1048,0.1492,0.4303,0.467
3.6460,-0.0282,0.1372,0.3214,0.351
3.6470,-0.0084,0.0146,0.2728,0.273
3.6480,-0.0829,-0.0346,0.2211,0.239
3.6480,-0.0729,-0.0487,0.1023,0.135
3.6490,-0.0719,-0.0371,-0.0486,0.094
3.6510,-0.0146,-0.0512,-0.6290,0.631
3.6580,-0.1674,0.0308,-0.8546,0.871
3.6610,-0.7555,-0.0344,-0.6000,0.965
3.6660,-1.1968,-0.1222,-0.3694,1.258
3.6710,-1.0897,-0.0640,-0.3348,1.142
3.6770,-0.6536,-0.0461,-0.3424,0.739
3.6810,-0.1678,0.0193,-0.3548,0.393
3.6860,0.3625,0.1817,-0.4317,0.592
3.6910,0.7534,0.2149,-0.6099,0.993
3.6970,1.0471,0.2397,-0.8453,1.367
3.7020,1.1759,0.1780,-0.9787,1.540
3.7090,0.8570,-0.0321,-1.0103,1.325
3.7120,0.1373,-0.2015,-0.9068,0.939
3.7170,-0.3056,-0.1146,-0.7521,0.820
3.7250,-0.5056,-0.0070,-0.6240,0.803
3.7270,-0.5327,0.0392,-0.4626,0.707
3.7320,-0.4155,0.0603,-0.2513,0.489
3.7370,-0.2723,0.0321,0.0374,0.277
3.7510,-0.1745,0.0076,0.3293,0.373
3.7520,-0.2148,-0.1336,0.4271,0.496
3.7530,-0.3626,-0.1839,0.5333,0.671
3.7580,-0.3686,-0.0968,0.6742,0.774
3.7640,-0.2137,0.0034,0.8426,0.869
3.7680,-0.0256,0.0082,0.8031,0.804
3.7980,0.1464,0.0123,0.6945,0.710
3.7990,0.1724,0.0313,0.5912,0.617
3.8000,0.1084,0.0580,0.5015,0.516
3.8010,0.0637,-0.0264,0.4347,0.440
3.8020,0.0890,-0.0299,0.3000,0.314
3.8020,0.0667,-0.0178,0.0687,0.097
3.8030,0.0070,0.0564,-0.1658,0.175
3.8110,-0.0787,0.1635,-0.4336,0.470
3.8130,-0.2260,0.1550,-0.7692,0.817
3.8180,-0.3985,0.1768,-1.0842,1.169
3.8250,-0.4938,0.2996,-1.3954,1.510
3.8290,-0.5241,0.4843,-1.7852,1.923
3.8330,-0.4971,0.5460,-2.1844,2.306
3.8380,-0.4466,0.6299,-2.5163,2.632
3.8440,-0.2092,0.5890,-2.9030,2.970
3.8480,-0.0655,0.2940,-3.1171,3.132
3.8540,0.1208,0.0164,-2.9647,2.967
3.8590,0.8153,-0.1010,-2.6993,2.822
3.8630,1.5482,-0.0228,-2.0211,2.546
3.8690,2.3227,0.0262,-0.8449,2.472
3.8850,3.1836,-0.0328,0.9155,3.313
3.8880,3.8235,-0.0446,3.0465,4.889
3.8900,4.1383,-0.0799,4.9891,6.483
3.8920,4.5324,-0.0324,7.0806,8.407
3.9190,4.2917,-0.3148,9.9770,10.865
3.9200,3.3475,-0.9620,12.4475,12.926
3.9210,2.0948,-1.3352,15.0060,15.210
3.9220,0.6093,-1.2517,16.6860,16.744
3.9230,-0.6853,-0.6142,17.5138,17.538
3.9240,-1.4625,0.4070,17.8443,17.909
3.9250,-1.6506,1.4202,17.0127,17.152
3.9320,-1.3813,1.6513,15.0521,15.205
3.9340,-0.8148,1.1426,12.7046,12.782
3.9390,-0.2122,0.1697,10.2322,10.236
3.9440,0.2460,-1.0084,7.6587,7.729
3.9490,0.3569,-2.2503,5.0862,5.573
3.9540,-0.0567,-3.3378,2.4836,4.161
3.9600,-0.3979,-3.8364,-0.6286,3.908
3.9650,-0.4907,-4.0761,-3.9864,5.722
3.9700,-0.3310,-4.4003,-7.3411,8.565
3.9750,-0.1332,-4.4658,-10.4497,11.365
3.9800,-0.2831,-4.3996,-13.3280,14.038
3.9860,-1.0882,-4.2348,-16.0711,16.655
3.9990,-2.3789,-3.9428,-18.4816,19.047
4.0020,-3.6691,-3.3879,-20.5089,21.108
4.0040,-4.7378,-2.8526,-22.2621,22.939
4.0300,-5.5799,-2.6179,-23.7674,24.554
4.0320,-6.1128,-2.7383,-24.8651,25.751
4.0330,-6.2237,-3.2553,-25.7010,26.643
4.0350,-5.9776,-3.8845,-26.1489,27.103
4.0360,-5.2975,-4.3977,-26.2134,27.103
4.0460,-4.4485,-4.8175,-25.6372,26.463
4.0470,-3.5638,-5.4092,-24.7064,25.541
4.0480,-3.1520,-5.9924,-23.8268,24.770
4.0490,-2.3928,-6.3847,-22.5265,23.536
4.0510,-1.2249,-7.0753,-21.0142,22.207
4.0580,-0.4324,-7.7872,-19.7323,21.218
4.0620,0.4560,-8.4391,-18.0272,19.910
4.0670,1.2502,-8.9986,-15.8384,18.259
4.0710,2.0075,-9.4557,-13.2455,16.398
4.0770,10.1116,-6.5184,1.6663,12.145
4.0810,29.1513,6.1139,29.6973,42.061
4.0860,13.1098,6.0347,29.6669,32.991
4.0920,6.1935,3.2681,26.3497,27.264
4.0980,3.9424,1.5012,1.2726,4.406
4.1020,-0.2047,-2.1730,-19.0867,19.211
4.1100,-2.6987,-4.4777,-24.5346,25.085
4.1120,-2.0040,-4.2906,-26.4875,26.907
4.1170,-0.9385,-3.1405,-25.4903,25.700
4.1220,-0.8311,-2.2278,-21.6734,21.803
4.1280,-0.7894,-1.3047,-15.5695,15.644
4.1330,-1.1369,-0.3662,-8.1954,8.282
4.1370,-1.3406,0.4689,-0.8430,1.652
4.1520,-0.9347,1.2287,5.3983,5.615
4.1540,-0.4141,1.3831,9.9633,10.067
4.1880,-0.0184,1.0782,12.3252,12.372
4.1900,0.0031,1.0483,12.5142,12.558
4.1910,0.4362,0.8847,10.8707,10.915
4.1920,0.7130,0.6312,7.6641,7.723
4.1930,0.5198,0.4141,3.6775,3.737
4.1930,0.5423,0.1016,0.0444,0.554
4.1940,0.6155,-0.0443,-2.8896,2.955
4.1950,0.5658,-0.2015,-4.7571,4.795
4.1960,0.4653,-0.3421,-5.4411,5.472
4.1970,0.3981,-0.4269,-5.1046,5.138
4.2020,0.1450,-0.4977,-3.8659,3.900
4.2100,-0.2060,-0.5709,-1.9986,2.089
4.2120,-0.4151,-0.6381,0.1390,0.774
4.2180,-0.4659,-0.6005,2.0590,2.195
4.2230,-0.2708,-0.3357,3.3815,3.409
4.2280,0.1754,-0.0471,3.8200,3.824
4.2330,0.5892,0.1229,3.4236,3.476
4.2370,0.8163,0.2025,2.5255,2.662
4.2440,0.7611,0.1592,1.3701,1.575
4.2480,0.5923,0.0606,0.1766,0.621
4.2530,0.3233,-0.0445,-0.7657,0.832
4.2580,-0.0357,-0.2031,-1.2118,1.229
4.2630,-0.4518,-0.3505,-1.1578,1.291
4.2680,-0.8156,-0.4352,-0.7619,1.198
4.2820,-1.0605,-0.4290,-0.0654,1.146
4.2840,-1.1086,-0.3881,0.7820,1.411
4.2840,-0.8651,-0.2364,1.5146,1.760
4.2890,-0.4329,-0.0640,2.0177,2.065
4.3160,0.0424,0.1373,2.2342,2.239
4.3170,0.2558,0.1554,2.0246,2.047
4.3170,0.3041,0.0960,1.5964,1.628
4.3180,0.2280,-0.0197,0.9390,0.967
4.3190,0.1207,-0.0442,0.2180,0.253
4.3190,0.0483,0.0002,-0.4004,0.403
4.3290,0.0649,0.0383,-0.8135,0.817
4.3300,0.1230,0.1219,-0.9964,1.011
4.3330,0.1600,0.1335,-0.9326,0.956
4.3380,0.2389,0.0910,-0.6034,0.655
4.3440,0.3623,0.0547,-0.2015,0.418
4.3490,0.4138,0.0574,0.2072,0.466
4.3540,0.4358,0.0207,0.5879,0.732
4.3600,0.4637,-0.0265,0.8678,0.984
4.3640,0.4046,-0.0094,0.9321,1.016
4.3690,0.2493,-0.0455,0.8745,0.911
4.3760,0.0769,-0.1133,0.7202,0.733
4.3800,-0.0469,-0.1071,0.4550,0.470
4.3850,-0.2065,-0.1363,0.2619,0.360
4.4040,-0.3585,-0.1672,0.0870,0.405
4.4060,-0.4915,-0.2099,-0.0410,0.536
4.4070,-0.6734,-0.3670,-0.1186,0.776
4.4080,-0.9092,-0.5722,-0.1027,1.079
4.4090,-0.4333,-0.1771,-0.0615,0.472
4.4160,0.1725,0.2013,0.0600,0.272
4.4200,0.2424,0.2541,0.2290,0.419
4.4430,0.1748,0.1814,0.4968,0.557
4.4440,0.1302,0.1023,0.7282,0.747
4.4450,0.0425,0.0307,0.9090,0.910
4.4450,0.0491,-0.0313,0.9901,0.992
4.4460,-0.0012,-0.0730,0.9767,0.979
4.4500,-0.0123,-0.0436,0.8497,0.851
4.4550,0.0674,-0.0114,0.6977,0.701
4.4600,0.1755,0.0351,0.5303,0.560
4.4650,0.1706,0.0474,0.3800,0.419
4.4700,0.1028,0.0019,0.2298,0.252
4.4770,-0.0067,0.0066,0.1576,0.158
4.4800,-0.1834,0.0820,0.1560,0.254
4.4850,-0.4173,0.0978,0.1615,0.458
4.4900,-0.3823,-0.0512,0.1730,0.423
4.4960,-0.1199,-0.0742,0.2848,0.318
4.5000,0.0117,-0.0169,0.3879,0.388
4.5050,0.0740,0.0858,0.4550,0.469
4.5110,0.1293,0.1416,0.5530,0.585
4.5160,0.1586,0.1100,0.5338,0.568
4.5210,0.1936,0.0688,0.4812,0.523
4.5340,0.1987,0.0506,0.3665,0.420
4.5370,0.1828,0.0399,0.2102,0.281
4.5490,0.1240,0.0704,0.1080,0.179
4.5500,0.1221,0.0394,0.0297,0.132
4.5500,0.1361,0.0223,-0.0400,0.144
4.5510,0.0679,0.0731,-0.0368,0.106
4.5710,0.0065,0.0805,-0.0396,0.090
4.5720,-0.1489,0.1691,0.0426,0.229
4.5730,-0.2728,0.1846,0.0603,0.335
4.5730,-0.3787,0.1715,0.0481,0.418
4.5820,-0.3713,0.1049,-0.0190,0.386
4.5830,-0.2157,0.0197,-0.0261,0.218
4.5870,-0.1211,0.0295,-0.0344,0.129
4.5920,-0.0567,0.0421,-0.0187,0.073
4.5960,-0.0198,0.0284,-0.0066,0.035
4.6010,-0.0294,0.0353,0.0055,0.046
4.6080,-0.0481,0.0326,0.0344,0.068
4.6110,-0.0530,0.0037,0.0621,0.082
4.6170,0.0207,-0.0659,0.1328,0.150
4.6210,0.1106,-0.0714,0.1892,0.230
4.6270,0.1719,-0.0547,0.2599,0.316
4.6320,0.2045,0.0051,0.3904,0.441
4.6370,0.2277,0.0586,0.5457,0.594
4.6430,0.1491,0.1425,0.6758,0.707
4.6470,-0.0443,0.2153,0.8105,0.840
4.6530,-0.3677,0.3112,0.8780,1.001
4.6600,-0.3294,0.0509,0.8605,0.923
4.6630,-0.2769,-0.1290,0.9517,1.000
4.6680,-0.1896,-0.1938,0.9543,0.992
4.6730,-0.1131,-0.2069,0.8971,0.928
4.6900,-0.0678,-0.1314,0.8136,0.827
4.6920,-0.0279,-0.0461,0.7289,0.731
4.6930,-0.0125,0.0251,0.6287,0.629
4.7320,0.0154,0.0646,0.5895,0.593
4.7340,0.0179,0.0764,0.5241,0.530
4.7350,0.0515,0.0703,0.4934,0.501
4.7360,0.0987,0.0465,0.4508,0.464
4.7360,0.0832,0.0521,0.4047,0.416
4.7370,0.1153,0.0587,0.3708,0.393
4.7370,0.1676,0.0281,0.2975,0.343
4.7380,0.1871,0.0719,0.2219,0.299
4.7380,0.1661,0.0862,0.1489,0.239
4.7390,0.1414,0.0617,0.1167,0.193
4.7450,0.1438,0.0715,0.0642,0.173
4.7490,0.0926,0.0762,0.0153,0.121
4.7540,-0.0390,-0.0116,0.0309,0.051
4.7600,-0.1402,-0.0760,0.1134,0.196
4.7630,-0.1846,-0.1231,0.1706,0.280
4.7680,-0.2165,-0.0885,0.1763,0.293
4.7770,-0.2441,-0.0342,0.1688,0.299
4.7790,-0.2781,-0.0746,0.1328,0.317
4.7840,-0.3158,-0.1030,0.1305,0.357
4.7890,-0.3969,-0.1328,0.1199,0.435
4.7940,-0.4541,-0.1713,0.0604,0.489
4.7990,-0.4825,-0.1838,0.0560,0.519
4.8040,-0.5775,-0.1862,0.0790,0.612
4.8170,-0.6717,-0.2662,0.0971,0.729
4.8180,-0.7895,-0.2921,0.1772,0.860
4.8220,-0.8285,-0.2516,0.2678,0.906
4.8480,-0.6993,-0.1573,0.4287,0.835
4.8500,-0.5438,-0.0228,0.5367,0.764
4.8500,-0.3544,0.1009,0.6241,0.725
4.8510,-0.0224,0.2046,0.6172,0.651
4.8510,0.3173,0.2217,0.5124,0.642
4.8520,0.6139,0.1755,0.3230,0.716
4.8540,0.9156,0.1038,0.1521,0.934
4.8610,1.1044,0.0407,-0.0485,1.106
4.8650,1.2698,0.0462,-0.2130,1.288
4.8700,1.3538,0.1145,-0.2138,1.375
4.8770,1.2493,0.1476,-0.1479,1.267
4.8800,0.9202,0.1715,0.0337,0.937
4.8850,0.4558,0.1463,0.3010,0.565
4.8900,-0.0212,0.0856,0.4941,0.502
4.8960,-0.3062,-0.0103,0.6441,0.713
4.9000,-0.2407,-0.0536,0.7271,0.768
4.9050,0.1383,0.1155,0.7311,0.753
4.9110,0.4469,0.1637,0.5234,0.707
4.9150,0.2931,0.1352,0.2834,0.430
4.9210,-0.0590,0.0941,-0.1035,0.152
4.9260,-0.3776,-0.0120,-0.7722,0.860
4.9300,-0.6325,0.0083,-1.3492,1.490
4.9360,-0.7850,0.0972,-1.9327,2.088
4.9400,-0.9879,-0.0477,-2.4914,2.681
4.9460,-1.1075,-0.1692,-2.7339,2.955
4.9510,-1.1382,-0.1520,-2.7133,2.946
4.9560,-1.1758,-0.1361,-2.5184,2.783
4.9710,-1.1125,-0.0836,-1.9851,2.277
4.9730,-0.7876,-0.0635,-1.3002,1.521
4.9740,-0.2274,-0.0341,-0.4466,0.502
5.0100,0.5682,-0.0192,0.5927,0.821
5.0120,1.8813,0.0978,2.0806,2.807
5.0140,3.3818,0.2605,3.9187,5.183
5.0150,4.5573,0.3643,4.4575,6.385
5.0160,5.1416,0.5939,5.5182,7.566
5.0170,5.0691,0.8947,7.1978,8.849
5.0180,4.4165,1.0883,9.4700,10.506
5.0180,3.6625,1.4388,11.6076,12.256
5.0190,3.0137,1.4437,13.3230,13.736
5.0220,2.1010,1.1956,14.1758,14.380
5.0270,1.3497,0.9784,15.2127,15.304
5.0320,0.7355,0.5183,15.5892,15.615
5.0370,0.2989,-0.0521,16.0641,16.067
5.0460,0.1929,-1.2592,16.2224,16.272
5.0460,0.2552,-2.0960,15.5937,15.736
5.0520,0.4859,-2.5162,14.4633,14.689
5.0580,0.4782,-2.7743,13.2274,13.524
5.0630,0.6378,-2.3047,11.5920,11.836
5.0670,1.0304,-1.9081,9.3687,9.616
5.0730,1.2715,-2.2794,7.1846,7.644
5.0780,1.5466,-2.9870,5.2907,6.269
5.0820,1.7430,-3.3645,3.6846,5.285
5.0880,1.9029,-3.1642,2.0733,4.235
5.1000,1.8497,-2.6921,0.6085,3.322
5.1010,1.5572,-2.2485,-0.8188,2.855
5.1050,1.4425,-2.1865,-1.9617,3.273
5.1080,1.1692,-2.8725,-2.8975,4.244
5.1290,0.5228,-3.5291,-3.7253,5.158
5.1310,-0.1715,-3.8466,-4.6354,6.026
5.1320,-0.7175,-3.8643,-5.8417,7.041
5.1330,-1.1347,-3.8000,-7.2848,8.294
5.1340,-1.7023,-3.9980,-8.7043,9.729
5.1380,-2.3489,-4.1522,-10.1861,11.248
5.1450,-2.9316,-4.3666,-11.7622,12.885
5.1480,-3.2630,-4.6006,-13.1634,14.321
5.1530,-3.4881,-4.8303,-14.5760,15.747
5.1610,-3.6466,-5.1606,-16.2268,17.414
5.1630,-3.7817,-5.6214,-18.0591,19.288
5.1680,-3.8930,-6.1156,-19.9973,21.271
5.1730,-3.9689,-6.4866,-22.1339,23.404
5.1800,-4.1646,-7.1694,-23.9127,25.309
5.1840,-3.9221,-7.9040,-25.4882,26.972
5.1890,-3.6208,-8.9817,-26.9352,28.623
5.1960,-3.6794,-10.5659,-27.7264,29.899
5.1980,-4.0725,-11.8764,-27.9708,30.659
5.2040,-4.5172,-12.0299,-28.3774,31.151
5.2130,-4.8442,-12.0370,-29.7949,32.498
5.2150,-4.2572,-11.6084,-33.2083,35.435
5.2200,-3.7933,-12.3467,-36.4067,38.630
5.2240,-2.9792,-13.1513,-37.9120,40.239
5.2380,-1.8433,-13.8003,-38.0355,40.504
5.2420,-0.7110,-14.5898,-36.8560,39.645
5.2450,0.1993,-15.7942,-34.8112,38.227
5.2470,0.6351,-18.3665,-31.1483,36.166
5.2510,0.7287,-21.9303,-25.6865,33.783
5.2550,0.8306,-25.9092,-18.5127,31.854
5.2660,11.4740,-16.7427,4.0952,20.706
5.2670,37.6647,26.8381,30.1932,55.232
5.2710,17.6555,8.0444,30.1697,35.870
5.2740,5.1027,-3.5339,27.3036,28.000
5.2810,1.2487,-5.7548,0.0289,5.889
5.2840,0.3639,-5.4658,-23.9330,24.552
5.2890,-2.3333,-4.0023,-33.9442,34.259
5.2940,-6.3618,-1.7780,-39.1930,39.746
5.3000,-7.1829,-0.3085,-39.5344,40.183
5.3050,-5.4601,-1.2369,-35.1822,35.625
5.3110,-3.9745,-2.7536,-25.7866,26.236
5.3150,-2.9746,-2.8695,-12.5190,13.184
5.3200,-2.2707,-1.6484,4.4684,5.276
5.3300,-0.7163,0.2045,19.8046,19.819
5.3320,0.7011,0.9901,29.1852,29.210
5.3360,0.7126,0.9765,29.7380,29.763
5.3400,-0.0890,0.9894,22.9701,22.992
5.3460,-0.4690,1.7866,12.9689,13.100
5.3500,-0.0797,2.0986,4.5871,5.045
5.3550,0.7237,1.3761,-1.1986,1.963
5.3620,1.2992,0.2815,-5.2463,5.412
5.3650,1.1617,-0.6803,-7.5813,7.700
5.3700,0.6515,-1.2371,-8.2807,8.398
5.3800,-0.0024,-1.3709,-7.1108,7.242
5.3830,-0.7115,-1.2532,-4.5815,4.803
5.3860,-1.1099,-1.0349,-1.3344,2.021
5.3910,-0.7391,-0.7370,1.8675,2.139
5.4080,0.0788,-0.4068,4.2279,4.248
5.4110,0.6636,-0.1009,5.4418,5.483
5.4120,0.9611,0.3042,5.5073,5.599
5.4130,0.9406,0.5863,4.6091,4.740
5.4170,0.8033,0.6578,3.1278,3.296
5.4220,0.6598,0.6500,1.5628,1.817
5.4540,0.3858,0.5504,0.2682,0.724
5.4550,0.0826,0.4420,-0.6224,0.768
5.4560,-0.1991,0.2924,-1.0833,1.140
5.4570,-0.3966,0.2009,-1.0891,1.176
5.4570,-0.5137,0.3981,-0.7120,0.964
5.4580,-0.5953,0.6093,-0.1035,0.858
5.4590,-0.6381,0.6615,0.7250,1.171
5.4670,-0.6724,0.4657,1.5902,1.788
5.4690,-0.6201,0.2714,2.1788,2.282
5.4720,-0.4967,0.1290,2.4600,2.513
5.4780,-0.3416,0.0989,2.4354,2.461
5.4820,-0.1644,0.1467,2.0184,2.030
5.4870,-0.0355,0.1670,1.4594,1.469
5.4920,0.0421,0.1293,0.8664,0.877
5.4970,0.0912,0.1990,0.2526,0.334
5.5010,0.0604,0.2129,-0.1726,0.281
5.5060,0.0481,0.0983,-0.4284,0.442
5.5170,0.0146,0.0247,-0.4038,0.405
5.5180,-0.0009,0.0218,-0.2510,0.252
5.5220,-0.0358,0.0176,0.0943,0.102
